,foursquare_id,foursquare_name,inspection_score,checkinsCount,createdAt,hasMenu,isVerified,photos,price,rating,ratingSignals,tipCount
3658,52389281498e8911159661b7,Tender Greens,100.0,4368,1379439233,True,True,97,2.0,7.6,200.0,37
3659,523a4e5f93cdc3613ce4781f,City Super 聯興超級市場,78.0,144,1379552863,False,True,4,,,,0
3660,523b598711d27a43cfa0a523,Chipotle Mexican Grill,96.0,1576,1379621255,False,True,73,1.0,7.1,48.0,5
3661,523bc00411d20b49a72fc444,Fog City,76.5333333333,3845,1379647492,True,True,212,3.0,8.0,287.0,56
3662,523c9758498e959b88a4fa40,Halal Cart,94.0,1709,1379702616,False,True,49,1.0,8.0,83.0,26
3663,524094ae11d202ffbd140c3a,SOMA Fresh Deli,83.5,6,1379964078,False,True,0,,,,0
3664,524114a411d204d3b95da0a9,Supreme Pizza,80.5,273,1379996836,False,True,13,1.0,7.3,23.0,2
3665,5241f101498e0a6d0b489020,Los Reyes,84.6,40,1380053249,False,True,2,1.0,,,1
3666,5242f572498e973bc907d46e,Cable Car Coffee,90.3,4,1380119922,False,True,0,1.0,,,0
3667,52439f9b498ec3476b836acb,Bobo's Lounge,93.1428571429,465,1380163483,False,True,45,3.0,7.4,28.0,7
3668,5244957911d27a9467515aef,Raavi,100.0,364,1380226425,False,True,11,2.0,7.0,31.0,9
3669,5246162611d21d98459ba507,Beyond The Border,94.0,143,1380324902,False,True,6,2.0,,,4
3670,5247892b11d25b9ed73c503b,Kenny's Heart & Soul,96.0,51,1380419883,False,True,5,1.0,,,3
3671,52478a1a11d2e4d328737dbc,Crazy Sushi,82.8666666667,184,1380420122,False,True,13,2.0,6.1,27.0,10
3672,5247c0a7498e468215fdd1e5,Proposition Chicken,93.2,3662,1380434087,False,True,192,2.0,8.0,321.0,61
3673,524899ef11d224c2f3f7ad08,Xpresso Tea,96.2857142857,110,1380489711,False,True,1,1.0,,,2
3674,524cb55711d24c673c365930,CrepeCone,94.0,626,1380758871,False,True,38,1.0,7.3,45.0,8
3675,52518b7211d21928881cc5c9,Fog Baby Café,96.6666666667,185,1381075826,False,True,4,1.0,6.9,13.0,4
3676,5251d773498e0a9b631e6729,House of Xian Dumpling,80.0,1445,1381095283,False,True,63,1.0,7.7,127.0,35
3677,525229ce11d22c571735bc85,Smile House Cafe,79.4545454545,1519,1381116366,False,True,117,2.0,6.2,53.0,26
3678,5253adf111d25ef500ed9a6b,Asian Box,92.0,1079,1381215729,False,True,49,2.0,5.8,71.0,11
3679,525473b711d271643a5047b3,Bb Tea Station,97.3333333333,793,1381266359,False,True,26,1.0,5.5,34.0,14
3680,5257393211d2fd3560889678,Taqueria Dos Charros,88.7142857143,418,1381447986,False,True,9,1.0,5.4,30.0,10
3681,5258470e11d26b4ed7fe7ec4,Pacific Food Mart,93.3333333333,51,1381517070,False,True,0,,,,1
3682,525895ee498e1b927a27fa6b,Cafe Terminus,81.3125,2589,1381537262,False,True,94,2.0,7.4,135.0,28
3683,5259af96498e426b631b1a3b,Little Bee Bakery,97.6,291,1381609366,False,True,18,1.0,8.8,29.0,7
3684,525c449e11d20ec2c8e718a6,Umami Burger,84.2777777778,6741,1381778590,True,True,330,2.0,7.6,514.0,95
3685,525de2a511d238bf4df944d3,Maruya,94.6666666667,1148,1381884581,True,True,151,4.0,8.2,165.0,50
3686,525ded0c11d25a209c704b01,Stones Throw,95.0,3782,1381887244,True,True,257,3.0,9.3,441.0,90
3687,52603bff11d21a914be4eb71,Whole Foods Market,95.4,18686,1382038527,False,True,474,,8.8,791.0,62
3688,52616b0311d2400395872f1f,Spreadz,97.0,249,1382116099,False,True,2,1.0,5.8,11.0,3
3689,52617140498ec4929863ea86,Saint Frank,93.3333333333,9945,1382117696,False,True,488,2.0,9.2,789.0,168
3690,52632851498e327a11f5f3f4,Four Seasons Bar,99.0,126,1382230097,False,True,10,3.0,7.7,11.0,2
3691,52633de411d2f98363063719,Henry's Hunan North,82.5454545455,538,1382235620,False,True,22,2.0,7.2,43.0,16
3692,5267321211d2881bf77c2f84,Grand Hot Pot Lounge,82.6666666667,670,1382494738,False,True,39,2.0,6.1,42.0,6
3693,526b193311d288dc77529a77,Yoi,88.4,348,1382750515,False,True,35,2.0,4.7,24.0,5
3694,52703a09498e29bbded6111a,Sunmoon Market,64.8571428571,22,1383086601,False,True,3,,,,0
3695,5272781811d2ce55eb5981df,Neighbor Bakehouse,91.0,3457,1383233560,False,True,178,2.0,9.6,381.0,76
3696,5272ec6011d21fa69d76021e,Joo Mak,95.0,420,1383263328,False,True,31,2.0,7.4,20.0,8
3697,5273067a11d22a098061c679,Zhong Shan Restaurant,82.0,330,1383270010,False,True,29,1.0,5.8,10.0,1
3698,527569e811d2b1d2d959a0c9,Oolong Noodles,100.0,539,1383426536,False,True,38,2.0,5.7,32.0,11
3699,52786092498e81f0fc8a9fe9,GreenSurge,84.4444444444,743,1383620754,False,True,258,2.0,6.7,19.0,11
3700,5279772211d2ebb9eb624bb1,Western Addition Senior Center,89.0,8,1383692066,False,True,1,,,,0
3701,527a9eaf498e898cfa4cade4,Noodle (Kyoto) Express,94.0,1,1383767727,False,True,0,2.0,,,0
3702,527aecd211d276025019c129,Shah's Halal Food,94.5,84,1383787730,False,True,1,2.0,,,1
3703,527aefc1498eb49313ce0033,Nico,96.0,529,1383788481,False,True,54,3.0,7.7,73.0,18
3704,527b3124498e02ffcb544122,Pier 2620 Hotel Fisherman's Wharf,92.0,1708,1383805220,False,True,38,,8.2,134.0,15
3705,527be233498e2d6763a04f39,Jewish Family and Children Services,96.0,33,1383850547,False,True,0,,,,0
3706,527c4ecd498e27893ab6d531,The Missing Link,80.0,1,1383878349,False,True,0,1.0,,,0
3707,527e861711d24f3405fafc47,Self Help For The Elderly,100.0,3,1384023575,False,True,1,,,,0
3708,527eabc811d29968623fcdb4,Jack of All Trades Market,89.3333333333,228,1384033224,False,True,26,,,,1
3709,5283d0f711d2324bc0770408,121 Golden Gate / St Anthony Mercy Apts,100.0,5,1384370423,False,True,0,,,,0
3710,5286906a498e3289da67629d,Starbucks,89.2857142857,2881,1384550506,False,True,32,1.0,6.1,52.0,6
3711,52895b5c498e7691bd3cd88d,Beanstalk Cafe,89.8571428571,2722,1384733532,True,True,180,2.0,8.2,296.0,64
3712,528c104911d2361e194e0998,Whole Cakes,92.6,370,1384910921,False,True,18,1.0,6.4,25.0,10
3713,528d3b4a498e7756833c6572,Sur La Table,96.6666666667,754,1384987466,False,True,34,,8.9,75.0,6
3714,528d63e811d2fa547054c6c7,Archive Bar and Kitchen,81.0,2377,1384997864,False,True,105,2.0,7.2,128.0,25
3715,529250b411d29c4a53fb4a19,GreenLid,94.0,58,1385320628,False,True,2,1.0,,,2
3716,5292af6511d264c587b8a883,Bernal Heights Pizzeria,98.0,164,1385344869,False,True,5,1.0,5.7,14.0,3
3717,5298da3911d26f8a8e5421f8,Libby Jane Cafe,87.0,656,1385749049,False,True,20,1.0,6.9,47.0,13
3718,529ab21b11d2ec80cc1eeef1,Alta CA,91.25,7348,1385869851,True,True,338,3.0,8.1,587.0,118
3719,529d49c111d27cfebb6c8740,La Baguette,92.1,285,1386039745,True,True,26,2.0,7.0,25.0,5
3720,52a25327498ee5268ca06ad6,Artis Coffee Roasters,94.0,3418,1386369831,False,True,187,2.0,8.2,274.0,37
3721,52a37b00498e56c8e039dcd0,Saiwalks,86.6,944,1386445568,False,True,34,2.0,7.3,81.0,19
3722,52a67af3498ef4359edd85f4,Third Rail,98.0,3721,1386642163,False,True,175,2.0,8.6,246.0,36
3723,52a7695711d28346a61df7d7,Quan Pho Viet,70.5,242,1386703191,False,True,24,2.0,5.8,19.0,7
3724,52a89087498ef2e67cab2d16,Grumpy Cafe,90.8,21,1386778759,False,True,0,1.0,,,0
3725,52ab5782498ed1d48fac95f1,native baking Company,100.0,3,1386960770,False,True,0,1.0,,,1
3726,52abd0a211d227be858ab2b6,Dona Tere Market,87.3333333333,52,1386991778,False,True,5,,,,2
3727,52ad078511d22605e21013b0,Little Szechuan,84.5,718,1387071365,False,True,35,2.0,5.9,42.0,7
3728,52ae5a39498e1c949f941d0d,Three Twins Scoop Shop,94.6666666667,214,1387158073,False,True,5,1.0,7.2,15.0,1
3729,52b3aadf498ea87b08a9fb6a,Pressed Juicery,98.0,695,1387506399,False,True,31,2.0,7.5,33.0,9
3730,52b63dac498ec85aee861620,Ramen Yamadaya,69.2631578947,5925,1387675052,False,True,394,2.0,8.0,470.0,79
3731,52b692ca11d2619f574dcc04,Presidio Pizza Company,94.5,1616,1387696842,False,True,39,2.0,7.5,114.0,26
3732,52b89ca3498e25b121b39a6c,U Sushi,83.0,268,1387830435,False,True,10,2.0,4.9,18.0,5
3733,52b9eeaa498e310e9d0cbc50,Super Duper Burgers,89.25,6004,1387916970,False,True,171,1.0,8.2,435.0,49
3734,52ba6597498e53bfd973e0eb,Over the Moon,88.0,1160,1387947415,False,True,55,1.0,7.5,81.0,21
3735,52be7065498e2aa439d1d3f1,The Corner Spot,91.0,878,1388212325,False,True,19,1.0,5.4,46.0,11
3736,52c1ec13498e768ed96c0fdf,Jin Mi Korean Cuisine,89.0,1312,1388440595,False,True,65,1.0,7.4,100.0,23
3737,52c46ddd498ee4522203da6f,Victory Hall & Parlor,92.6666666667,4825,1388604893,False,True,134,2.0,8.0,291.0,39
3738,52c5d0f2498e9f7f18db0cc5,Que Huong Vietnamese Deli,93.5,551,1388695794,False,True,13,1.0,7.3,23.0,8
3739,52c74e73498e2c610807c6b8,La Promenade Café,95.5,1291,1388793459,False,True,55,1.0,8.5,90.0,18
3740,52c8aaa411d2c75d43e29ee4,PizzaHacker,93.2,2864,1388882596,False,True,118,2.0,9.3,334.0,67
3741,52d0a6dc498e22a719e816a7,Maneelap Srimongkoun,89.4545454545,189,1389405916,False,True,14,2.0,6.6,18.0,5
3742,52d0aa1711d2dea5eef321c8,Blue Iguana,81.0,147,1389406743,False,True,6,1.0,7.7,11.0,2
3743,52d21523498e6fab3841e609,Bun Mee,86.7777777778,4811,1389499683,True,True,203,1.0,7.9,394.0,61
3744,52d4bfea11d2598b416fc9e4,Wrecking Ball Coffee Roasters,86.4,3047,1389674474,False,True,148,2.0,9.1,382.0,63
3745,52d80e6a498ed07bbfa1ef05,G Food Lounge,90.0,5135,1389891178,False,True,157,,6.6,193.0,24
3746,52daf6af498ea35cefa4f41f,Burrito Loco,79.8571428571,181,1390081711,False,True,4,1.0,6.2,22.0,7
3747,52dc198b498e44cc433b45df,Ming Kee Restaurant 明記燒臘茶餐廳,91.0,164,1390156171,False,True,14,2.0,8.0,8.0,2
3748,52dd8a6011d22b2b2bed8130,Carousel Café,100.0,46,1390250592,False,True,8,1.0,,,2
3749,52e029b9498e14d01a23ff76,Best Beverage Catering,90.6666666667,0,1390422457,False,True,0,,,,0
3750,52e33adf498effd9cc38639f,Wild Sushi,83.1428571429,445,1390623455,False,True,40,2.0,6.2,40.0,13
